"","FLF-DRR106346","FLF-DRR106347","FLF-DRR106348","FLF-DRR106349","FLF-DRR106350","FLF-DRR106351","PF-DRR106352","PF-DRR106353","PF-DRR106354","PF-DRR106355","PF-DRR106356","PF-DRR106357"
"SVE_0000039150",-1.43399527312204,-1.08793525891682,-1.71541339649685,-2.22493227161548,-0.554758440374169,-0.614748603446712,-0.766436440259464,-1.00189332028313,-1.96887799770492,-1.97826482402839,-1.45644831345993,-0.502525179608101
"SVE_0000096450",2.63321516552482,2.59482210885469,2.29687234529067,2.35528007514767,3.29863676281403,3.44549116516063,1.87691986707384,1.51107352417015,1.04194364865624,0.791980332293284,1.69292888233225,0.804055375750635
"SVE_0000100",5.5101862010815,5.51617107159139,5.16820950715834,5.12449745697722,6.24443585821382,6.16615796362019,3.11688564697073,3.18493287679643,3.97980266837197,3.59714505891313,4.12416940155412,4.0643495118773
"SVE_0000195350",0.920226615326729,0.851243678972315,1.3901307781074,1.60072747647537,0.337263118445753,-0.170855904707001,1.88096149529939,2.23818097463681,2.1630059467701,1.99206929110528,2.50624336118235,1.69826900425334
"SVE_0000199550",-0.0566865932098848,0.733749271030045,0.110470888551493,-0.0858330655227446,1.00043733014359,1.65065546674952,-1.49889841341648,-1.24522598792657,-0.918409934420996,-1.94135231276731,-1.94478343332848,-1.95418799673788
"SVE_0000200",6.63843658771904,6.66696661081351,7.78052446384502,7.788059647059,6.18603820823693,6.21057302747535,0.118087032808435,-0.0558704362263853,-0.832881311442958,-1.34769143821901,-1.95861029770366,-0.758390465782289
"SVE_0000204650",-0.0667267831586899,-0.383365039692356,-0.39041181160198,-0.276291598545157,0.559960804720722,0.119937999760564,-0.591993116378034,-0.629500948152186,-0.172676707524532,0.581005644274818,-1.46674499593008,-0.133280578955853
"SVE_0000205350",3.72993655499247,3.55314159241579,4.1507433816578,3.76301129596385,4.04473113298774,3.87081906635811,-2.96691146837986,-2.96691146837987,-2.96691146837987,-2.96691146837986,-2.96691146837986,-2.96691146837986
"SVE_0000282050",-0.949156429301179,-0.487148427642163,0.205965032675372,0.774902443517837,-0.44968703504193,-1.17038045947362,-2.96691146837986,-2.96691146837987,-2.96691146837987,-2.96691146837986,-2.07032678099842,-2.09223084000764
"SVE_0000300",-2.96145264430244,-2.96599641210254,2.55433365504824,3.30274131994416,-0.805506328501178,0.74631376645356,-2.96691035599802,-2.96237932203136,-2.96691146837987,-2.96691146837986,-2.96691146837986,-2.96691126118067
"SVE_0000383350",6.01408280284761,5.98846237918737,6.62888552590603,6.43861142145896,6.60844238405351,6.21287589199767,6.21561139920384,6.01728536945265,6.43239973336642,6.43937174753085,6.1279613776563,6.22582274564212
